id,type,domain,enabled,date_added,date_modified,comment
266,3,^(.+[_.-])?adse?rv(er?|ice)?s?[0-9]*[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
267,3,^(.+[_.-])?telemetry[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
268,3,"^ad([sxv]?[0-9]*|system)[_.-]([^.[:space:]]+\.){1,}|[_.-]ad([sxv]?[0-9]*|system)[_.-]",1,1614419252,1614419252,github.com/mmotti/pihole-regex
269,3,^adim(age|g)s?[0-9]*[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
270,3,^adtrack(er|ing)?[0-9]*[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
271,3,^advert(s|is(ing|ements?))?[0-9]*[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
272,3,^aff(iliat(es?|ion))?[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
273,3,^analytics?[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
274,3,^banners?[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
275,3,^beacons?[0-9]*[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
276,3,^count(ers?)?[0-9]*[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
277,3,^mads\.,1,1614419252,1614419252,github.com/mmotti/pihole-regex
278,3,^pixels?[-.],1,1614419252,1614419252,github.com/mmotti/pihole-regex
279,3,^stat(s|istics)?[0-9]*[_.-],1,1614419252,1614419252,github.com/mmotti/pihole-regex
280,0,v10.events.data.microsoft.com,1,1615980678,1615980678,
281,0,v20.events.data.microsoft.com,1,1615980679,1615980679,
282,0,www.xboxlive.com,1,1615980695,1615980695,
283,0,v10.vortex-win.data.microsoft.com,1,1615980695,1615980695,
284,0,settings-win.data.microsoft.com,1,1615980695,1615980695,
285,0,arc.msn.com,1,1615980703,1615980703,
286,0,telemetry-console.api.playstation.com,1,1616209374,1616209374,
287,0,gdlp01.c-wss.com,1,1616209380,1616209380,
288,0,activity.windows.com,1,1616209483,1616209483,
289,0,redirector.gvt1.com,1,1616209508,1616209508,
290,0,chtbl.com,1,1616411843,1616411843,
291,0,v.w-x.co,1,1616412512,1616412512,
